originZip,originCity,originState,originCountry,destZip,destCity,destState,destCountry,scac,carrierName,lane,miles,originLat,originLng,destLat,destLng,equipmentTypeDesc,equipmentTypeCode,shipmentDate,lineHaul,accessorials,tax,fuel,shipper,consignee,direction
07102,Newark,NJ,US,75201,Dallas,TX,US,PAMT,PAM Transport,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-06-21,3763.97,438.64,244.01,677.52,Umbrella Foods,Northwind Retail,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,PAMT,PAM Transport,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-04-02,2865.95,0,169.09,515.87,Umbrella Foods,Cyberdyne Stores,intercompany
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,SCNN,Schneider National,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-08-16,7121.65,213.81,430.87,1281.9,Stark Components,Pied Piper Warehousing,third party
80216,Denver,CO,US,37210,Nashville,TN,US,USXP,US Xpress,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2026-05-18,1862.87,0,109.91,335.32,Hooli Materials,Massive Dynamic,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,SWFT,Swift Logistics,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-03-29,2194.67,324.59,145.72,395.04,Globex Industries,Pied Piper Warehousing,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,SWFT,Swift Logistics,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2026-01-14,4353.73,57.63,259.75,783.67,Stark Components,Gekko Wholesale,intercompany
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,WERN,Werner Enterprises,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2025-11-20,3289.48,0,194.08,592.11,Stark Components,Northwind Retail,inbound
43215,Columbus,OH,US,33101,Miami,FL,US,KNXX,Knight Transportation,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2026-04-18,1798.74,56.7,108.96,323.77,Acme Manufacturing,Vandelay Imports,intercompany
80216,Denver,CO,US,07102,Newark,NJ,US,WERN,Werner Enterprises,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2025-11-18,4281.12,373.39,271.26,770.6,Acme Manufacturing,Tyrell Depot,third party
07102,Newark,NJ,US,75201,Dallas,TX,US,PAMT,PAM Transport,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2026-06-08,2402.96,0,141.77,432.53,Globex Industries,Vandelay Imports,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-05-17,7439.35,0,438.92,1339.08,Soylent Goods,Gekko Wholesale,inbound
43215,Columbus,OH,US,33101,Miami,FL,US,SWFT,Swift Logistics,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-12-18,2044.15,241.22,132.67,367.95,Soylent Goods,Cyberdyne Stores,inbound
80216,Denver,CO,US,37210,Nashville,TN,US,CRST,CRST Carriers,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2026-03-23,3021.79,325.06,194.54,543.92,Globex Industries,Northwind Retail,inbound
75201,Dallas,TX,US,60601,Chicago,IL,US,USXP,US Xpress,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2025-10-26,1749.33,62.45,106.33,314.88,Initech Supply,Tyrell Depot,intercompany
90021,Los Angeles,CA,US,80216,Denver,CO,US,SCNN,Schneider National,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2025-06-22,1369.92,341.64,97.91,246.59,Globex Industries,Cyberdyne Stores,intercompany
64120,Kansas City,MO,US,75201,Dallas,TX,US,CRST,CRST Carriers,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2026-02-11,1555.35,77.23,95.63,279.96,Initech Supply,Pied Piper Warehousing,third party
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,KNXX,Knight Transportation,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-08-04,2697.59,366.61,177.49,485.57,Hooli Materials,Gekko Wholesale,inbound
80216,Denver,CO,US,43215,Columbus,OH,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-03-01,1651.08,0,97.41,297.19,Umbrella Foods,Tyrell Depot,inbound
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,USXP,US Xpress,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2026-05-11,7438.98,0,438.9,1339.02,Umbrella Foods,Wonka Markets,inbound
43215,Columbus,OH,US,33101,Miami,FL,US,SCNN,Schneider National,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-07-17,1673.58,0,98.74,301.25,Stark Components,Vandelay Imports,intercompany
07102,Newark,NJ,US,75201,Dallas,TX,US,PAMT,PAM Transport,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-09-24,3926.83,59.52,234.66,706.83,Wayne Distribution,Pied Piper Warehousing,outbound
33101,Miami,FL,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2025-10-29,5589.2,377.81,348.65,1006.06,Wayne Distribution,Northwind Retail,inbound
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2026-05-14,5532.18,415.58,347.18,995.79,Globex Industries,Cyberdyne Stores,third party
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,USXP,US Xpress,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-11-27,6557,0,386.86,1180.26,Hooli Materials,Cyberdyne Stores,outbound
64120,Kansas City,MO,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2026-02-26,1288.93,0,76.05,232.01,Soylent Goods,Pied Piper Warehousing,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,PAMT,PAM Transport,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-03-30,1471.23,455.14,109.56,264.82,Umbrella Foods,Northwind Retail,inbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,SCNN,Schneider National,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-04-09,1272.39,56.29,77.89,229.03,Soylent Goods,Wonka Markets,third party
80216,Denver,CO,US,33101,Miami,FL,US,CRST,CRST Carriers,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-11-19,3836.12,274.1,240.04,690.5,Acme Manufacturing,Tyrell Depot,intercompany
07102,Newark,NJ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2025-09-29,2151.96,264.72,140.2,387.35,Stark Components,Tyrell Depot,inbound
07102,Newark,NJ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2026-04-06,4963.62,0,292.85,893.45,Initech Supply,Wonka Markets,third party
80216,Denver,CO,US,33101,Miami,FL,US,KNXX,Knight Transportation,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-12-20,3054.93,0,180.24,549.89,Umbrella Foods,Vandelay Imports,intercompany
33101,Miami,FL,US,85034,Phoenix,AZ,US,SCNN,Schneider National,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2025-07-06,4801.87,143.03,290.46,864.34,Acme Manufacturing,Massive Dynamic,inbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,SCNN,Schneider National,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-05-21,1310.54,0,77.32,235.9,Initech Supply,Pied Piper Warehousing,inbound
80216,Denver,CO,US,43215,Columbus,OH,US,CRST,CRST Carriers,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2026-06-14,2672.37,0,157.67,481.03,Globex Industries,Massive Dynamic,inbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2026-03-14,5246.9,0,309.57,944.44,Stark Components,Vandelay Imports,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,SCNN,Schneider National,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2025-07-22,2675.95,407.08,178.24,481.67,Stark Components,Tyrell Depot,outbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2026-04-12,2612.47,0,154.14,470.24,Initech Supply,Cyberdyne Stores,outbound
43215,Columbus,OH,US,33101,Miami,FL,US,USXP,US Xpress,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-10-02,1726.71,141.57,108.95,310.81,Globex Industries,Vandelay Imports,third party
98108,Seattle,WA,US,90021,Los Angeles,CA,US,USXP,US Xpress,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2026-03-03,2225.35,169.44,139.77,400.56,Acme Manufacturing,Gekko Wholesale,intercompany
80216,Denver,CO,US,43215,Columbus,OH,US,CRST,CRST Carriers,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2025-07-27,1412.53,388.33,102.76,254.25,Globex Industries,Tyrell Depot,third party
80216,Denver,CO,US,43215,Columbus,OH,US,SCNN,Schneider National,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-03-04,1710.95,0,100.95,307.97,Hooli Materials,Cyberdyne Stores,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2025-11-25,6457.53,59.79,383.98,1162.36,Stark Components,Wonka Markets,intercompany
75201,Dallas,TX,US,64120,Kansas City,MO,US,SCNN,Schneider National,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-06-13,897.08,0,52.93,161.48,Globex Industries,Wonka Markets,outbound
80216,Denver,CO,US,30303,Atlanta,GA,US,SWFT,Swift Logistics,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2026-06-08,1310.48,153.3,84.98,235.89,Soylent Goods,Cyberdyne Stores,intercompany
64120,Kansas City,MO,US,75201,Dallas,TX,US,SCNN,Schneider National,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2025-07-18,1463.59,68.72,89.79,263.45,Hooli Materials,Tyrell Depot,inbound
75201,Dallas,TX,US,64120,Kansas City,MO,US,KNXX,Knight Transportation,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-04-18,880.75,409.08,72.42,158.54,Acme Manufacturing,Northwind Retail,inbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,WERN,Werner Enterprises,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2026-04-27,2140.89,370.82,144.85,385.36,Initech Supply,Wonka Markets,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,KNXX,Knight Transportation,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2026-05-16,2367.94,0,139.71,426.23,Umbrella Foods,Pied Piper Warehousing,third party
98108,Seattle,WA,US,07102,Newark,NJ,US,USXP,US Xpress,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-02-18,7031.94,0,414.88,1265.75,Initech Supply,Tyrell Depot,third party
80216,Denver,CO,US,37210,Nashville,TN,US,SWFT,Swift Logistics,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2025-06-21,1882.1,367.71,129.43,338.78,Globex Industries,Gekko Wholesale,outbound
80216,Denver,CO,US,07102,Newark,NJ,US,SCNN,Schneider National,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2025-07-21,5857.83,0,345.61,1054.41,Stark Components,Pied Piper Warehousing,intercompany
90021,Los Angeles,CA,US,80216,Denver,CO,US,JBHT,J.B. Hunt Freight,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-09-02,1281.85,68.97,79.08,230.73,Umbrella Foods,Northwind Retail,outbound
80216,Denver,CO,US,43215,Columbus,OH,US,CRST,CRST Carriers,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2026-02-18,2509.62,0,148.07,451.73,Acme Manufacturing,Massive Dynamic,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,JBHT,J.B. Hunt Freight,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-11-28,1751.86,342.63,120.49,315.34,Stark Components,Wonka Markets,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,JBHT,J.B. Hunt Freight,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2025-09-29,5357.19,368.19,334.48,964.29,Initech Supply,Northwind Retail,inbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-12-09,2538.55,0,149.77,456.94,Wayne Distribution,Tyrell Depot,intercompany
75201,Dallas,TX,US,64120,Kansas City,MO,US,SWFT,Swift Logistics,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-05-29,843.25,341.54,66.83,151.78,Wayne Distribution,Pied Piper Warehousing,inbound
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,PAMT,PAM Transport,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-11-12,6468.67,59.15,384.61,1164.36,Globex Industries,Tyrell Depot,inbound
80216,Denver,CO,US,07102,Newark,NJ,US,KNXX,Knight Transportation,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2025-11-11,6653.61,0,392.56,1197.65,Soylent Goods,Tyrell Depot,intercompany
07102,Newark,NJ,US,75201,Dallas,TX,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-12-26,5372.56,215.45,327.75,967.06,Stark Components,Wonka Markets,third party
90021,Los Angeles,CA,US,80216,Denver,CO,US,KNXX,Knight Transportation,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2025-06-25,1451.14,232.87,97.26,261.21,Umbrella Foods,Wonka Markets,third party
98108,Seattle,WA,US,85034,Phoenix,AZ,US,PAMT,PAM Transport,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2026-04-04,2892.22,458.45,193.56,520.6,Globex Industries,Gekko Wholesale,third party
33101,Miami,FL,US,85034,Phoenix,AZ,US,KNXX,Knight Transportation,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2026-05-08,5658.47,52.76,336.49,1018.53,Acme Manufacturing,Pied Piper Warehousing,third party
98108,Seattle,WA,US,07102,Newark,NJ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-05-20,7152.76,0,422.01,1287.5,Stark Components,Tyrell Depot,inbound
80216,Denver,CO,US,30303,Atlanta,GA,US,USXP,US Xpress,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2026-01-31,2473.42,438.95,167.88,445.21,Acme Manufacturing,Pied Piper Warehousing,intercompany
80216,Denver,CO,US,30303,Atlanta,GA,US,USXP,US Xpress,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2025-11-16,1148.79,227.93,79.18,206.78,Umbrella Foods,Wonka Markets,third party
75201,Dallas,TX,US,64120,Kansas City,MO,US,PAMT,PAM Transport,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2025-12-29,751.21,0,44.32,135.22,Wayne Distribution,Wonka Markets,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2025-09-12,6957.89,143.26,417.68,1252.42,Soylent Goods,Northwind Retail,intercompany
37210,Nashville,TN,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2025-12-14,3430.56,0,202.4,617.5,Soylent Goods,Pied Piper Warehousing,outbound
80216,Denver,CO,US,60601,Chicago,IL,US,USXP,US Xpress,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-03-26,2445.74,0,144.3,440.23,Globex Industries,Pied Piper Warehousing,third party
90021,Los Angeles,CA,US,80216,Denver,CO,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-03-11,1798.87,342.88,123.28,323.8,Soylent Goods,Vandelay Imports,intercompany
43215,Columbus,OH,US,33101,Miami,FL,US,JBHT,J.B. Hunt Freight,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-08-10,1727.89,0,101.95,311.02,Stark Components,Tyrell Depot,outbound
80216,Denver,CO,US,43215,Columbus,OH,US,SCNN,Schneider National,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-02-16,1860.73,494.81,134.52,334.93,Hooli Materials,Pied Piper Warehousing,intercompany
98108,Seattle,WA,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2025-08-26,2476.68,377.06,164.98,445.8,Acme Manufacturing,Pied Piper Warehousing,intercompany
37210,Nashville,TN,US,85034,Phoenix,AZ,US,WERN,Werner Enterprises,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2025-11-10,3653.13,417.48,236.41,657.56,Soylent Goods,Gekko Wholesale,outbound
98108,Seattle,WA,US,07102,Newark,NJ,US,WERN,Werner Enterprises,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2026-01-16,6511.46,0,384.18,1172.06,Initech Supply,Wonka Markets,intercompany
07102,Newark,NJ,US,75201,Dallas,TX,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2026-06-08,2739.44,472.35,185.24,493.1,Globex Industries,Vandelay Imports,third party
07102,Newark,NJ,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2025-09-01,5502.39,0,324.64,990.43,Initech Supply,Gekko Wholesale,outbound
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,CRST,CRST Carriers,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2026-05-17,3151.72,455.6,208.73,567.31,Stark Components,Wonka Markets,outbound
07102,Newark,NJ,US,75201,Dallas,TX,US,USXP,US Xpress,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2026-05-12,4499.59,0,265.48,809.93,Initech Supply,Vandelay Imports,intercompany
43215,Columbus,OH,US,33101,Miami,FL,US,SCNN,Schneider National,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2026-04-27,1676.98,486.12,123.25,301.86,Umbrella Foods,Gekko Wholesale,third party
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2026-03-29,2909.99,62.79,174.83,523.8,Hooli Materials,Gekko Wholesale,outbound
80216,Denver,CO,US,33101,Miami,FL,US,SCNN,Schneider National,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2025-12-15,5224.34,127.22,314.6,940.38,Wayne Distribution,Wonka Markets,inbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,USXP,US Xpress,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-11-22,2438.66,124.44,150.1,438.96,Soylent Goods,Wonka Markets,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,SCNN,Schneider National,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2025-07-11,1706.35,0,100.67,307.14,Acme Manufacturing,Gekko Wholesale,outbound
98108,Seattle,WA,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2026-02-08,2463.55,433.76,167.04,443.44,Initech Supply,Gekko Wholesale,third party
80216,Denver,CO,US,07102,Newark,NJ,US,WERN,Werner Enterprises,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2025-11-05,2899.18,446.17,193.36,521.85,Wayne Distribution,Vandelay Imports,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,USXP,US Xpress,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-07-09,1364.42,143.49,87.68,245.6,Initech Supply,Northwind Retail,outbound
98108,Seattle,WA,US,07102,Newark,NJ,US,SCNN,Schneider National,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-04-10,7917.96,330.67,483.69,1425.23,Initech Supply,Vandelay Imports,outbound
98108,Seattle,WA,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2025-08-05,1645.82,107.83,102.49,296.25,Umbrella Foods,Northwind Retail,third party
80216,Denver,CO,US,43215,Columbus,OH,US,KNXX,Knight Transportation,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2026-02-17,3367.34,0,198.67,606.12,Stark Components,Cyberdyne Stores,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,WERN,Werner Enterprises,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2025-08-16,2644.18,373.21,174.67,475.95,Umbrella Foods,Gekko Wholesale,inbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2025-07-09,5675.11,393.57,354.51,1021.52,Globex Industries,Tyrell Depot,third party
80216,Denver,CO,US,33101,Miami,FL,US,SCNN,Schneider National,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2025-11-20,3934.24,184.41,241.34,708.16,Soylent Goods,Cyberdyne Stores,inbound
07102,Newark,NJ,US,75201,Dallas,TX,US,SCNN,Schneider National,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-10-28,4760.67,391.47,300.45,856.92,Umbrella Foods,Massive Dynamic,inbound
33101,Miami,FL,US,85034,Phoenix,AZ,US,WERN,Werner Enterprises,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2026-05-04,4778.95,381.36,301.03,860.21,Umbrella Foods,Wonka Markets,inbound
43215,Columbus,OH,US,33101,Miami,FL,US,PAMT,PAM Transport,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-11-05,1740.65,0,102.7,313.32,Globex Industries,Tyrell Depot,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,SWFT,Swift Logistics,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2025-08-07,2757.43,64.74,165.93,496.34,Initech Supply,Cyberdyne Stores,inbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2026-01-26,2649.94,0,156.35,476.99,Acme Manufacturing,Pied Piper Warehousing,outbound
